Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
44.0,Sean Nealis,NY Red Bulls,0.08,,Blocked,16,Right Foot,,Dante Vanzeir,Shot,,,Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,1
44.0,Emil Forsberg,NY Red Bulls,0.14,0.25,Saved,9,Right Foot,,Sean Nealis,Shot,,,Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,1
45.0,Emil Forsberg,NY Red Bulls,0.09,,Blocked,18,Right Foot,,Dylan Nealis,Pass (Live),Sean Nealis,Pass (Live),Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,1
57.0,Elias Manoel,NY Red Bulls,0.02,,Blocked,18,Right Foot,,Emil Forsberg,Pass (Live),Elias Manoel,Pass (Live),Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
58.0,Teal Bunbury,Nashville,0.02,0.03,Saved,10,Head,,Taylor Washington,Pass (Live),Dru Yearwood,Pass (Live),Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
61.0,Kyle Duncan,NY Red Bulls,0.07,,Blocked,11,Left Foot,,Dante Vanzeir,Pass (Live),Frankie Amaya,Pass (Live),Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
63.0,Frankie Amaya,NY Red Bulls,0.02,0.08,Saved,32,Right Foot,,Frankie Amaya,Pass (Live),,,Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
74.0,Emil Forsberg,NY Red Bulls,0.07,,Woodwork,29,Right Foot,Free kick,Emil Forsberg,Fouled,Daniel Edelman,Pass (Live),Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
74.0,Emil Forsberg,NY Red Bulls,0.01,,Blocked,30,Right Foot,Volley,Emil Forsberg,Shot,,,Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
78.0,Tyler Boyd,Nashville,0.03,0.12,Saved,18,Left Foot,,McKinze Gaines,Pass (Live),Brian Anunga,Pass (Live),Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
80.0,Emil Forsberg,NY Red Bulls,0.03,0.05,Saved,26,Left Foot,,Dylan Nealis,Pass (Live),Frankie Amaya,Pass (Live),Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
84.0,Tyler Boyd,Nashville,0.02,0.18,Saved,18,Right Foot,Volley,Walker Zimmerman,Pass (Live),Shaquell Moore,Take-On,Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
85.0,Brian Anunga,Nashville,0.02,,Blocked,24,Right Foot,Volley,Tyler Boyd,Shot,,,Nashville-SC-New-York-Red-Bulls-February-25-2024-Major-League-Soccer,RT,2
3.0,Santiago Moreno,Portland Timbers,0.04,,Blocked,20,Right Foot,,Cristhian Paredes,Pass (Live),Eryk Williamson,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
9.0,Eryk Williamson,Portland Timbers,0.11,0.73,Goal,14,Left Foot,,Juan David Mosquera,Pass (Live),Santiago Moreno,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
14.0,Antony,Portland Timbers,0.23,0.09,Goal,8,Head,,Cristhian Paredes,Pass (Live),Dairon Asprilla,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
22.0,Antony,Portland Timbers,0.04,,Blocked,22,Right Foot,,Antony,Take-On,Juan David Mosquera,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
26.0,Sam Vines,Rapids,0.48,0.34,Saved,13,Left Foot,,Oliver Larraz,Pass (Live),Sam Vines,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
26.0,Cole Bassett,Rapids,0.03,,Off Target,22,Right Foot,,Rafael Navarro,Pass (Live),Sam Vines,Shot,Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
28.0,Rafael Navarro,Rapids,0.13,0.07,Saved,9,Right Foot,,Sam Vines,Pass (Live),Connor Ronan,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
29.0,Antony,Portland Timbers,0.08,0.62,Goal,15,Right Foot,,Eryk Williamson,Pass (Live),Diego Chará,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,1
50.0,Santiago Moreno,Portland Timbers,0.02,,Off Target,29,Right Foot,,Dairon Asprilla,Pass (Live),Cristhian Paredes,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,ET,1
46.0,Keegan Rosenberry,Rapids,0.03,,Off Target,24,Right Foot,,Cole Bassett,Pass (Live),Connor Ronan,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
52.0,Cole Bassett,Rapids,0.05,,Off Target,24,Right Foot,Free kick,Sam Vines,Fouled,Cole Bassett,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
55.0,Calvin Harris,Rapids,0.32,0.81,Goal,2,Head,,Connor Ronan,Pass (Dead),Sam Vines,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
61.0,Cole Bassett,Rapids,0.08,,Off Target,11,Head,,Calvin Harris,Pass (Live),Keegan Rosenberry,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
65.0,Rafael Navarro,Rapids,0.01,,Off Target,18,Head,,Connor Ronan,Pass (Dead),Rafael Navarro,Fouled,Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
68.0,Connor Ronan,Rapids,0.01,,Off Target,26,Right Foot,,Jackson Travis,Pass (Live),Djordje Mihailovic,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
77.0,Moïse Bombito,Rapids,0.01,,Off Target,17,Head,,Connor Ronan,Pass (Dead),Keegan Rosenberry,Fouled,Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
85.0,Darren Yapi,Rapids,0.04,,Off Target,13,Other,,Keegan Rosenberry,Pass (Live),Moïse Bombito,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
89.0,Jonathan Lewis,Rapids,0.03,,Off Target,13,Head,,Jackson Travis,Pass (Live),Djordje Mihailovic,Pass (Live),Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,RT,2
92.0,Dairon Asprilla,Portland Timbers,0.02,,Off Target,29,Right Foot,,Santiago Moreno,Pass (Live),Santiago Moreno,Take-On,Portland-Timbers-Colorado-Rapids-February-24-2024-Major-League-Soccer,ET,2
28.0,Brian Gutiérrez,Fire,0.07,,Blocked,21,Right Foot,,Maren Haile-Selassie,Pass (Live),Xherdan Shaqiri,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,1
28.0,Fabian Herbers,Fire,0.02,,Blocked,32,Right Foot,,Brian Gutiérrez,Shot,,,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,1
29.0,Brian Gutiérrez,Fire,0.22,,Off Target,8,Head,,Maren Haile-Selassie,Pass (Live),Allan Arigoni,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,1
35.0,Damion Lowe,Philadelphia,0.01,,Off Target,14,Head,,Jack McGlynn,Pass (Live),,,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,1
39.0,Brian Gutiérrez,Fire,0.03,0.09,Goal,23,Right Foot,,Xherdan Shaqiri,Pass (Live),Chase Gasper,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,1
44.0,Fabian Herbers,Fire,0.03,,Blocked,14,Left Foot,,Hugo Cuypers,Pass (Live),Rafael Czichos,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,1
48.0,José Andrés Martínez,Philadelphia,0.02,,Blocked,36,Right Foot,,Damion Lowe,Pass (Live),José Andrés Martínez,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,1
49.0,Quinn Sullivan,Philadelphia,0.03,,Off Target,28,Right Foot,,,,,,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
52.0,José Andrés Martínez,Philadelphia,0.04,,Blocked,23,Right Foot,,Jack McGlynn,Pass (Live),Kai Wagner,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
55.0,Mikael Uhre,Philadelphia,0.49,0.83,Goal,5,Right Foot,,Quinn Sullivan,Pass (Live),Dániel Gazdag,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
61.0,Maren Haile-Selassie,Fire,0.02,,Off Target,24,Left Foot,,Allan Arigoni,Pass (Live),Fabian Herbers,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
68.0,Julián Carranza,Philadelphia,0.27,0.62,Saved,4,Right Foot,Volley,Nathan Harriel,Pass (Live),Jack McGlynn,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
71.0,Quinn Sullivan,Philadelphia,0.02,,Off Target,28,Right Foot,,Jack McGlynn,Pass (Live),Jakob Glesnes,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
74.0,Quinn Sullivan,Philadelphia,0.17,0.63,Saved,12,Right Foot,,Dániel Gazdag,Pass (Live),Julián Carranza,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
78.0,Hugo Cuypers,Fire,0.35,,Off Target,6,Head,,Maren Haile-Selassie,Pass (Live),Allan Arigoni,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
82.0,Maren Haile-Selassie,Fire,0.05,0.50,Saved,13,Right Foot,,Brian Gutiérrez,Pass (Live),Kellyn Acosta,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
82.0,Fabian Herbers,Fire,0.37,0.99,Goal,5,Right Foot,,Brian Gutiérrez,Pass (Live),Maren Haile-Selassie,Shot,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
89.0,Quinn Sullivan,Philadelphia,0.03,,Off Target,19,Left Foot,,Quinn Sullivan,Take-On,Jakob Glesnes,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,RT,2
93.0,Dániel Gazdag,Philadelphia,0.48,0.42,Goal,6,Head,,José Andrés Martínez,Pass (Live),Alejandro Bedoya,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
95.0,Nathan Harriel,Philadelphia,0.03,,Off Target,11,Head,,Kai Wagner,Pass (Dead),Quinn Sullivan,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
95.0,Mikael Uhre,Philadelphia,0.27,,Woodwork,3,Right Foot,,Nathan Harriel,Shot,,,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
95.0,Tom Barlow,Fire,0.45,0.75,Saved,22,Right Foot,,Tom Barlow,Take-On,Fabian Herbers,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
97.0,Julián Carranza,Philadelphia,0.12,0.04,Saved,13,Right Foot,,José Andrés Martínez,Pass (Live),Damion Lowe,Tackle,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
99.0,Mikael Uhre,Philadelphia,0.06,,Off Target,6,Right Foot,,Nathan Harriel,Pass (Dead),Julián Carranza,Pass (Live),Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
100.0,Jakob Glesnes,Philadelphia,0.03,0.41,Saved,10,Head,,Kai Wagner,Pass (Dead),Julián Carranza,Fouled,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
101.0,Quinn Sullivan,Philadelphia,0.03,,Blocked,23,Right Foot,,Kai Wagner,Pass (Dead),Jakob Glesnes,Shot,Philadelphia-Union-Chicago-Fire-February-24-2024-Major-League-Soccer,ET,2
6.0,Gabriel Pirani,D.C. United,0.02,0.02,Saved,24,Right Foot,,Mateusz Klich,Pass (Live),Pedro Santos,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
7.0,Christian Benteke,D.C. United,0.07,,Blocked,16,Left Foot,,Lucas Bartlett,Pass (Live),,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
11.0,Theodore Ku-Dipietro,D.C. United,0.07,,Blocked,16,Left Foot,,Pedro Santos,Pass (Live),Jared Stroud,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
17.0,Gabriel Pirani,D.C. United,0.02,,Blocked,32,Right Foot,,Matti Peltola,Pass (Live),Aaron Herrera,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
18.0,Tomás Chancalay,NE Revolution,0.40,0.88,Saved,14,Right Foot,,Tomás Chancalay,Take-On,Carles Gil,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
19.0,Tomás Chancalay,NE Revolution,0.01,,Blocked,27,Right Foot,,Noel Buck,Pass (Live),Carles Gil,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
19.0,Tomás Chancalay,NE Revolution,0.02,,Blocked,24,Right Foot,,Carles Gil,Pass (Dead),Tomás Chancalay,Shot,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
25.0,Jared Stroud,D.C. United,0.02,,Blocked,22,Right Foot,,Gabriel Pirani,Pass (Live),,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
25.0,Matti Peltola,D.C. United,0.02,,Blocked,29,Right Foot,,Jared Stroud,Shot,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
31.0,Pedro Santos,D.C. United,0.02,,Blocked,31,Left Foot,,,,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
31.0,Gabriel Pirani,D.C. United,0.06,,Blocked,22,Right Foot,,Pedro Santos,Shot,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
33.0,Gabriel Pirani,D.C. United,0.05,,Blocked,14,Right Foot,,Jared Stroud,Pass (Live),Theodore Ku-Dipietro,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
34.0,Gabriel Pirani,D.C. United,0.06,,Blocked,11,Right Foot,,Gabriel Pirani,Shot,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
34.0,Christian Benteke,D.C. United,0.51,0.90,Goal,4,Head,,Pedro Santos,Pass (Live),Gabriel Pirani,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
40.0,Matti Peltola,D.C. United,0.04,,Off Target,27,Right Foot,,Matti Peltola,Take-On,Theodore Ku-Dipietro,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
43.0,Tomás Chancalay,NE Revolution,0.10,,Blocked,16,Left Foot,,Tomás Chancalay,Take-On,Esmir Bajraktarevic,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,1
46.0,Jared Stroud,D.C. United,0.49,,Woodwork,4,Left Foot,Volley,Christian Benteke,Pass (Live),Pedro Santos,Pass (Dead),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,1
46.0,Jared Stroud,D.C. United,0.78,,Off Target,4,Left Foot,,Jared Stroud,Shot,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,1
47.0,Aaron Herrera,D.C. United,0.07,,Off Target,16,Right Foot,Volley,Gabriel Pirani,Pass (Live),Mateusz Klich,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,1
47.0,Jared Stroud,D.C. United,0.07,,Blocked,13,Right Foot,Volley,Aaron Herrera,Shot,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,1
49.0,Gabriel Pirani,D.C. United,0.16,,Blocked,17,Right Foot,,Gabriel Pirani,Take-On,Mateusz Klich,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,1
50.0,Christian Benteke,D.C. United,0.45,,Off Target,6,Head,,Pedro Santos,Pass (Dead),,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,1
51.0,Carles Gil,NE Revolution,0.07,0.21,Saved,17,Left Foot,,Carles Gil,Pass (Live),Nick Lima,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,1
50.0,Carles Gil,NE Revolution,0.04,,Off Target,25,Left Foot,Free kick,Esmir Bajraktarevic,Fouled,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
52.0,Esmir Bajraktarevic,NE Revolution,0.04,,Off Target,21,Right Foot,,DeJuan Jones,Pass (Live),Noel Buck,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
55.0,Carles Gil,NE Revolution,0.07,0.70,Saved,22,Left Foot,Free kick,Carles Gil,Fouled,Esmir Bajraktarevic,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
57.0,Jared Stroud,D.C. United,0.04,,Off Target,21,Left Foot,Volley,,,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
58.0,Theodore Ku-Dipietro,D.C. United,0.10,,Off Target,13,Right Foot,,Jared Stroud,Pass (Live),Christian Benteke,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
60.0,Theodore Ku-Dipietro,D.C. United,0.09,,Blocked,13,Left Foot,Volley,Mateusz Klich,Pass (Live),Jared Stroud,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
60.0,Mateusz Klich,D.C. United,0.09,0.32,Saved,12,Left Foot,Volley,Theodore Ku-Dipietro,Shot,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
61.0,Lucas Bartlett,D.C. United,0.11,,Blocked,5,Head,,Pedro Santos,Pass (Dead),Mateusz Klich,Shot,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
62.0,Gabriel Pirani,D.C. United,0.28,,Off Target,4,Right Foot,,Christian Benteke,Pass (Live),,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
67.0,Carles Gil,NE Revolution,0.04,0.76,Goal,23,Left Foot,,Matt Polster,Pass (Live),Esmir Bajraktarevic,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
72.0,Gabriel Pirani,D.C. United,0.03,,Blocked,24,Right Foot,,Christian Benteke,Pass (Live),Mateusz Klich,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
72.0,Christian Benteke,D.C. United,0.67,0.97,Goal,4,Right Foot,,Conner Antley,Pass (Live),Gabriel Pirani,Shot,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
74.0,Kristian Fletcher,D.C. United,0.03,,Blocked,26,Right Foot,,Kristian Fletcher,Take-On,,,DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
76.0,Christian Benteke,D.C. United,0.08,,Off Target,10,Head,,Aaron Herrera,Pass (Live),Jared Stroud,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
78.0,Tomás Chancalay,NE Revolution,0.06,0.20,Saved,17,Right Foot,Volley,Carles Gil,Pass (Live),Tomás Chancalay,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,RT,2
91.0,Mateusz Klich,D.C. United,0.17,,Off Target,22,Right Foot,Free kick,Cristián Dajome,Fouled,Mateusz Klich,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,2
93.0,Christian Benteke,D.C. United,0.28,0.97,Goal,5,Head,,Aaron Herrera,Pass (Live),Lucas Bartlett,Pass (Live),DC-United-New-England-Revolution-February-24-2024-Major-League-Soccer,ET,2
7.0,Cristian Arango,RSL,0.04,,Off Target,11,Right Foot,,,,,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
19.0,Eduard Löwen,St. Louis,0.03,,Off Target,25,Right Foot,,Aziel Jackson,Pass (Live),,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
22.0,Nökkvi Þórisson,St. Louis,0.02,,Blocked,16,Right Foot,,Eduard Löwen,Pass (Live),Njabulo Blom,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
23.0,Klauss,St. Louis,0.12,,Blocked,8,Head,,Eduard Löwen,Pass (Dead),Nökkvi Þórisson,Shot,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
23.0,Carlos Gómez,RSL,0.24,0.93,Saved,11,Left Foot,,Carlos Gómez,Take-On,Cristian Arango,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
26.0,Klauss,St. Louis,0.02,,Off Target,14,Right Foot,,Tomas Totland,Pass (Live),,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
32.0,Klauss,St. Louis,0.07,,Blocked,17,Right Foot,,Nökkvi Þórisson,Pass (Live),Eduard Löwen,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
32.0,Tomas Totland,St. Louis,0.07,0.03,Saved,23,Right Foot,,Klauss,Shot,,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
38.0,Pablo Ruíz,RSL,0.03,,Off Target,27,Left Foot,,Braian Ojeda,Pass (Live),,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
42.0,Tomas Totland,St. Louis,0.03,,Off Target,22,Right Foot,Volley,Eduard Löwen,Pass (Dead),,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,1
48.0,Aziel Jackson,St. Louis,0.02,0.34,Saved,15,Head,,Eduard Löwen,Pass (Live),Nökkvi Þórisson,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,ET,1
50.0,Pablo Ruíz,RSL,0.08,,Off Target,12,Left Foot,Volley,Bode Davis,Pass (Live),Emeka Eneli,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
51.0,Cristian Arango,RSL,0.13,,Off Target,10,Head,,Carlos Gómez,Pass (Live),Cristian Arango,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
52.0,Justen Glad,RSL,0.09,,Blocked,8,Head,,Pablo Ruíz,Pass (Dead),,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
55.0,Braian Ojeda,RSL,0.05,,Off Target,21,Left Foot,,Justen Glad,Shot,,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
60.0,Pablo Ruíz,RSL,0.06,,Blocked,14,Left Foot,,Cristian Arango,Pass (Live),Pablo Ruíz,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
63.0,Matt Crooks,RSL,0.02,,Blocked,11,Right Foot,,Carlos Gómez,Pass (Live),Carlos Gómez,Tackle,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
65.0,Diego Luna,RSL,0.03,,Blocked,24,Right Foot,,Cristian Arango,Pass (Live),Carlos Gómez,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
66.0,Justen Glad,RSL,0.04,,Off Target,11,Head,,Diego Luna,Pass (Dead),Diego Luna,Shot,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
74.0,Cristian Arango,RSL,0.46,0.68,Goal,12,Right Foot,,Matt Crooks,Take-On,Matt Crooks,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
77.0,Joakim Nilsson,St. Louis,0.02,,Off Target,31,Left Foot,,Indiana Vassilev,Pass (Live),Tomas Totland,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
79.0,Samuel Adeniran,St. Louis,0.19,0.96,Goal,11,Left Foot,,Samuel Adeniran,Take-On,Eduard Löwen,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
80.0,Carlos Gómez,RSL,0.01,,Off Target,32,Right Foot,,Carlos Gómez,Take-On,Cristian Arango,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
84.0,Célio Pompeu,St. Louis,0.02,0.02,Saved,19,Right Foot,,Chris Durkin,Pass (Live),,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,RT,2
92.0,Chris Durkin,St. Louis,0.04,,Blocked,23,Left Foot,,Njabulo Blom,Tackle,,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,ET,2
93.0,Bryan Oviedo,RSL,0.02,,Blocked,19,Right Foot,,Braian Ojeda,Pass (Live),Anderson Julio,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,ET,2
95.0,Anthony Markanich,St. Louis,0.02,,Blocked,18,Left Foot,Volley,,,,,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,ET,2
97.0,Chris Durkin,St. Louis,0.02,,Off Target,17,Head,,Samuel Adeniran,Pass (Live),Indiana Vassilev,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,ET,2
97.0,Anderson Julio,RSL,0.37,,Blocked,9,Right Foot,Deflected,Cristian Arango,Pass (Live),Anderson Julio,Pass (Live),St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,ET,2
99.0,Cristian Arango,RSL,0.07,,Off Target,12,Right Foot,,Fidel Barajas,Pass (Dead),Anderson Julio,Shot,St-Louis-City-Real-Salt-Lake-February-24-2024-Major-League-Soccer,ET,2
6.0,Hassani Dotson,Minnesota Utd,0.01,,Off Target,33,Right Foot,,,,,,Austin-FC-Minnesota-United-February-24-2024-Major-League-Soccer,RT,1
11.0,Joseph Rosales,Minnesota Utd,0.02,,Off Target,27,Left Foot,,Franco Fragapane,Pass (Live),Hassani Dotson,Pass (Live),Austin-FC-Minnesota-United-February-24-2024-Major-League-Soccer,RT,1
11.0,Franco Fragapane,Minnesota Utd,0.13,0.32,Saved,10,Head,,Joseph Rosales,Shot,,,Austin-FC-Minnesota-United-February-24-2024-Major-League-Soccer,RT,1
12.0,Teemu Pukki,Minnesota Utd,0.01,0.13,Saved,25,Right Foot,,Franco Fragapane,Pass (Live),Joseph Rosales,Pass (Live),Austin-FC-Minnesota-United-February-24-2024-Major-League-Soccer,RT,1
