Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
54.0,Pablo,Ath Paranaense,0.04,0.62,Goal,25,Right Foot,"Free kick, Deflected",Lucas Esquivel,Fouled,Bruno Zapelli,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,ET,1
48.0,Joaquín Piquerez,Palmeiras,0.06,,Blocked,27,Left Foot,Free kick,Endrick,Fouled,Gabriel Menino,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
51.0,Estevão,Palmeiras,0.02,0.15,Saved,27,Left Foot,,Mayke,Pass (Live),Estevão,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
54.0,Nikão,Ath Paranaense,0.02,0.31,Saved,29,Left Foot,Deflected,Bruno Zapelli,Pass (Live),Tomás Cuello,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
57.0,Estevão,Palmeiras,0.05,,Off Target,16,Left Foot,,Rony,Pass (Live),Gustavo Gómez,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
69.0,Raphael Veiga,Palmeiras,0.04,,Blocked,29,Left Foot,Free kick,Endrick,Fouled,Wéverton,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
70.0,Endrick,Palmeiras,0.01,,Off Target,33,Left Foot,,Joaquín Piquerez,Pass (Live),Zé Rafael,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
71.0,Lázaro,Palmeiras,0.02,0.40,Saved,27,Right Foot,,Zé Rafael,Pass (Live),Luis Guilherme,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
73.0,Richard Ríos,Palmeiras,0.06,,Woodwork,9,Head,,Joaquín Piquerez,Pass (Live),Joaquín Piquerez,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
83.0,Raphael Veiga,Palmeiras,0.01,,Off Target,29,Left Foot,,Romulo,Pass (Dead),Lázaro,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
84.0,Mayke,Palmeiras,0.02,,Blocked,19,Right Foot,,Romulo,Pass (Live),Raphael Veiga,Pass (Dead),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
85.0,Gustavo Gómez,Palmeiras,0.07,,Blocked,10,Head,,Luis Guilherme,Pass (Dead),,,Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
88.0,José López,Palmeiras,0.04,,Off Target,11,Head,,Luis Guilherme,Pass (Live),Mayke,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
88.0,Gustavo Gómez,Palmeiras,0.09,,Blocked,9,Right Foot,,José López,Shot,,,Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
89.0,Lázaro,Palmeiras,0.02,,Blocked,28,Right Foot,,Romulo,Pass (Live),Luis Guilherme,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
89.0,Joaquín Piquerez,Palmeiras,0.02,,Off Target,30,Left Foot,,Luis Guilherme,Pass (Live),Luis Guilherme,Take-On,Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,RT,2
92.0,Julimar,Ath Paranaense,0.11,0.13,Saved,16,Right Foot,,Julimar,Take-On,Fernandinho,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,ET,2
93.0,Luis Guilherme,Palmeiras,0.13,,Off Target,9,Head,,Romulo,Pass (Live),Lázaro,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,ET,2
94.0,Romulo,Palmeiras,0.02,,Blocked,26,Right Foot,,Luis Guilherme,Pass (Dead),,,Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,ET,2
95.0,Gustavo Gómez,Palmeiras,0.01,,Off Target,14,Head,,Luis Guilherme,Pass (Dead),Romulo,Shot,Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,ET,2
96.0,Erick,Ath Paranaense,0.03,,Off Target,15,Right Foot,,Agustín Canobbio,Pass (Live),Erick,Pass (Live),Palmeiras-Athletico-Paranaense-May-12-2024-Serie-A,ET,2
2.0,Álvaro Barreal,Cruzeiro,0.03,,Blocked,27,Left Foot,,Matheus Pereira,Pass (Live),Lucas Silva,Pass (Dead),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
7.0,Shaylon,Atl Goianiense,0.03,,Blocked,29,Left Foot,,Adriano Martins,Pass (Live),Alix Vinicius,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
7.0,Guilherme Romão,Atl Goianiense,0.03,,Blocked,13,Left Foot,,Luiz Fernando,Pass (Live),Shaylon,Shot,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
8.0,Derek,Atl Goianiense,0.06,0.01,Saved,16,Left Foot,,Alix Vinicius,Pass (Live),Shaylon,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
10.0,Rafael Silva,Cruzeiro,0.07,,Off Target,5,Other,,William,Pass (Live),Marlon,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
15.0,Derek,Atl Goianiense,0.05,,Blocked,10,Head,,Shaylon,Pass (Dead),Derek,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
19.0,Luiz Fernando,Atl Goianiense,0.01,0.04,Saved,17,Right Foot,Deflected,Derek,Pass (Live),Guilherme Romão,Pass (Dead),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
20.0,Derek,Atl Goianiense,0.56,,Off Target,11,Left Foot,,Shaylon,Pass (Live),Luiz Fernando,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
27.0,Zé Ivaldo,Cruzeiro,0.05,,Blocked,9,Head,,Matheus Pereira,Pass (Dead),Arthur,Fouled,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
35.0,Alix Vinicius,Atl Goianiense,0.06,,Off Target,10,Head,,Shaylon,Pass (Dead),Guilherme Romão,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
37.0,Arthur,Cruzeiro,0.02,0.25,Saved,25,Right Foot,,Rafael Silva,Pass (Live),Rafael Silva,Take-On,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
41.0,Luiz Fernando,Atl Goianiense,0.17,,Off Target,13,Right Foot,,Luiz Fernando,Take-On,Derek,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
43.0,Zé Ivaldo,Cruzeiro,0.01,,Off Target,35,Right Foot,,Lucas Silva,Pass (Live),Arthur,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,1
51.0,Gabriel Baralhas,Atl Goianiense,0.04,,Blocked,20,Right Foot,,Bruno Tubarão,Pass (Live),Shaylon,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
52.0,Guilherme Romão,Atl Goianiense,0.24,0.27,Saved,10,Left Foot,,Derek,Pass (Live),Guilherme Romão,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
58.0,Derek,Atl Goianiense,0.02,,Off Target,17,Left Foot,Volley,Luiz Fernando,Fouled,Guilherme Romão,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
64.0,Matheus Pereira,Cruzeiro,0.04,,Blocked,28,Left Foot,,William,Pass (Live),Zé Ivaldo,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
71.0,Gabriel Baralhas,Atl Goianiense,0.02,,Blocked,16,Right Foot,Volley,Shaylon,Pass (Live),Gabriel Baralhas,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
71.0,Alix Vinicius,Atl Goianiense,0.02,0.48,Saved,22,Right Foot,Volley,Yony González,Pass (Live),Gabriel Baralhas,Shot,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
73.0,Rafael Elias,Cruzeiro,0.07,,Woodwork,7,Left Foot,,Marlon,Pass (Dead),Rafael Elias,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
73.0,William,Cruzeiro,0.04,0.08,Saved,15,Right Foot,,Lucas Silva,Pass (Live),Rafael Elias,Shot,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
75.0,Yony González,Atl Goianiense,0.03,0.17,Saved,29,Left Foot,,Gabriel Baralhas,Pass (Dead),,,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
80.0,Zé Ivaldo,Cruzeiro,0.04,,Blocked,11,Head,,Matheus Pereira,Pass (Dead),Gabriel Veron,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
80.0,Zé Ivaldo,Cruzeiro,0.09,0.03,Saved,9,Right Foot,Deflected,Zé Ivaldo,Shot,,,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
81.0,Matheus Pereira,Cruzeiro,0.05,0.29,Goal,24,Left Foot,,João Marcelo,Pass (Live),Marlon,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,RT,2
95.0,Emiliano Rodríguez,Atl Goianiense,0.05,,Blocked,16,Left Foot,,Alix Vinicius,Pass (Live),Adriano Martins,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,ET,2
95.0,Alix Vinicius,Atl Goianiense,0.06,,Off Target,12,Head,,Emiliano Rodríguez,Pass (Live),Bruno Tubarão,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,ET,2
96.0,Luiz Fernando,Atl Goianiense,0.04,,Off Target,15,Head,,Yony González,Pass (Live),Alix Vinicius,Pass (Live),Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,ET,2
97.0,Vitor Hugo Amorim,Cruzeiro,0.02,,Blocked,26,Left Foot,,Gabriel Veron,Pass (Live),,,Atletico-Goianiense-Cruzeiro-May-12-2024-Serie-A,ET,2
2.0,Tomas Pochettino,Fortaleza,0.04,,Blocked,24,Right Foot,"Free kick, Deflected",,Fouled,Benjamín Kuscevic,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
10.0,Tomas Pochettino,Fortaleza,0.08,0.39,Goal,18,Right Foot,,Breno,Pass (Live),Breno,Take-On,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
15.0,Felipe Jonatan,Fortaleza,0.02,0.27,Saved,29,Right Foot,,Matheus Rossetto,Pass (Live),Marinho,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
18.0,Renato Kayser,Fortaleza,0.26,,Blocked,12,Left Foot,Volley,Marinho,Pass (Live),Benjamín Kuscevic,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
25.0,Alexander Barboza,Botafogo (RJ),0.01,,Off Target,23,Right Foot,Volley,Óscar Romero,Pass (Dead),Luiz Henrique,Fouled,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
39.0,Óscar Romero,Botafogo (RJ),0.04,,Off Target,32,Left Foot,Free kick,Danilo Barbosa,Fouled,,,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
40.0,Jeffinho,Botafogo (RJ),0.02,0.31,Saved,29,Right Foot,,Gregore,Pass (Live),Cuiabano,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
41.0,Danilo Barbosa,Botafogo (RJ),0.09,0.48,Goal,9,Head,,Óscar Romero,Pass (Dead),Jeffinho,Shot,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
42.0,Marinho,Fortaleza,0.06,,Off Target,9,Right Foot,,Breno,Pass (Live),Breno,Take-On,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,1
61.0,Marinho,Fortaleza,0.01,,Off Target,31,Left Foot,Volley,Tomas Pochettino,Fouled,Hércules,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
72.0,Tomas Pochettino,Fortaleza,0.03,,Off Target,33,Right Foot,Free kick,Breno,Fouled,Felipe Jonatan,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
76.0,Júnior Santos,Botafogo (RJ),0.06,,Off Target,13,Right Foot,Volley,Damián Suárez,Pass (Live),Tchê Tchê,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
79.0,Juan Martín Lucero,Fortaleza,0.07,0.06,Saved,21,Right Foot,,Guilherme Tinga,Pass (Live),,,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
85.0,Jefferson Savarino,Botafogo (RJ),0.03,0.22,Saved,27,Right Foot,,Gregore,Pass (Live),,,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
87.0,Tchê Tchê,Botafogo (RJ),0.03,,Blocked,27,Left Foot,,Jefferson Savarino,Pass (Live),Diego Hernández,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
87.0,Júnior Santos,Botafogo (RJ),0.11,,Off Target,10,Head,,Marlon Freitas,Pass (Live),Tchê Tchê,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
89.0,Moises,Fortaleza,0.02,,Off Target,25,Right Foot,,Juan Martín Lucero,Fouled,,,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,RT,2
92.0,Júnior Santos,Botafogo (RJ),0.04,0.34,Saved,24,Right Foot,,Júnior Santos,Take-On,Jefferson Savarino,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,ET,2
92.0,Alexander Barboza,Botafogo (RJ),0.07,,Off Target,10,Head,,Júnior Santos,Pass (Live),Diego Hernández,Pass (Dead),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,ET,2
93.0,Guilherme Tinga,Fortaleza,0.02,,Off Target,12,Head,,Yago Pikachu,Pass (Dead),Guilherme Tinga,Pass (Live),Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,ET,2
98.0,Júnior Santos,Botafogo (RJ),0.11,0.42,Saved,5,Right Foot,Volley,,,,,Fortaleza-Botafogo-RJ-May-12-2024-Serie-A,ET,2
3.0,Kanu,Bahia,0.01,0.34,Saved,16,Head,,Caio Alexandre,Pass (Live),Everton Ribeiro,Pass (Dead),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
10.0,Lucas Evangelista,Red Bull Bragantino,0.03,,Off Target,20,Left Foot,,Helinho,Pass (Live),Vitinho,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
13.0,Helinho,Red Bull Bragantino,0.02,,Blocked,17,Right Foot,,Thiago Borbas,Pass (Live),Luan Cândido,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
16.0,Helinho,Red Bull Bragantino,0.07,,Blocked,24,Left Foot,Free kick,Vitinho,Fouled,Luan Cândido,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
18.0,Vitinho,Red Bull Bragantino,0.01,,Blocked,29,Right Foot,,Vitinho,Take-On,Lucas Evangelista,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
23.0,Cauly Oliveira Souza,Bahia,0.03,0.29,Saved,20,Left Foot,,Luciano Juba,Pass (Live),Jean Lucas,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
26.0,Thaciano,Bahia,0.21,,Off Target,12,Right Foot,,Jean Lucas,Pass (Live),Everaldo Stum,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
26.0,Helinho,Red Bull Bragantino,0.01,,Off Target,74,Left Foot,,,,,,Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
33.0,Everaldo Stum,Bahia,0.08,,Blocked,21,Right Foot,,Everton Ribeiro,Pass (Live),Everaldo Stum,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
35.0,Gabriel,Bahia,0.06,,Blocked,11,Head,,Cauly Oliveira Souza,Pass (Dead),Santiago Arias,Fouled,Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
37.0,Thaciano,Bahia,0.34,0.86,Goal,10,Left Foot,,Cauly Oliveira Souza,Pass (Live),Everton Ribeiro,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
40.0,Lucas Evangelista,Red Bull Bragantino,0.01,0.10,Saved,17,Head,,Lucas Evangelista,Pass (Dead),,,Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
42.0,Thaciano,Bahia,0.05,,Off Target,15,Right Foot,,Cauly Oliveira Souza,Pass (Live),Santiago Arias,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,1
49.0,Gabriel,Bahia,0.02,,Off Target,13,Head,,Cauly Oliveira Souza,Pass (Dead),,,Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,ET,1
48.0,Henry Mosquera,Red Bull Bragantino,0.03,0.15,Saved,17,Right Foot,,Lucas Evangelista,Pass (Live),Helinho,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
56.0,Henry Mosquera,Red Bull Bragantino,0.07,,Blocked,11,Right Foot,,Henry Mosquera,Take-On,Henry Mosquera,Take-On,Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
58.0,Jadsom,Red Bull Bragantino,0.03,,Off Target,27,Right Foot,,Helinho,Pass (Live),Helinho,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
67.0,Luan Cândido,Red Bull Bragantino,0.03,,Off Target,23,Left Foot,Volley,Helinho,Pass (Live),Eduardo Santos,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
80.0,Nathan Mendes,Red Bull Bragantino,0.06,,Off Target,12,Right Foot,,Matheus Fernandes,Fouled,Helinho,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
80.0,Lincoln,Red Bull Bragantino,0.06,0.03,Saved,18,Right Foot,,Nathan Mendes,Shot,,,Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
83.0,Talisson,Red Bull Bragantino,0.01,,Off Target,25,Left Foot,Volley,Helinho,Pass (Live),Helinho,Take-On,Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
88.0,Helinho,Red Bull Bragantino,0.01,0.07,Saved,33,Left Foot,,Helinho,Take-On,Pedro Henrique,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
90.0,Nathan Mendes,Red Bull Bragantino,0.04,0.09,Saved,21,Right Foot,Volley,Nathan Mendes,Fouled,Eric Ramires,Pass (Live),Bahia-Red-Bull-Bragantino-May-12-2024-Serie-A,RT,2
10.0,Dimitri Payet,Vasco da Gama,0.14,0.07,Saved,14,Right Foot,,Pablo Galdames Millán,Pass (Live),David,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
10.0,Pablo Galdames Millán,Vasco da Gama,0.02,,Blocked,15,Head,,Dimitri Payet,Shot,,,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
21.0,Rodrigo Andrade,Vitória,0.09,,Off Target,25,Left Foot,,Willean Lepo,Pass (Live),Alerrandro,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
30.0,David,Vasco da Gama,0.03,,Off Target,15,Left Foot,,Pablo Galdames Millán,Pass (Live),Juan Sforza,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
32.0,Pablo Vegetti,Vasco da Gama,0.09,,Blocked,14,Right Foot,,João Victor,Pass (Live),Maicon,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
33.0,Pablo Galdames Millán,Vasco da Gama,0.01,,Blocked,33,Right Foot,,Pablo Vegetti,Pass (Live),Pablo Galdames Millán,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
34.0,João Victor,Vasco da Gama,0.02,,Off Target,11,Head,,Dimitri Payet,Pass (Dead),Pablo Galdames Millán,Shot,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
36.0,Willean Lepo,Vitória,0.01,,Blocked,31,Right Foot,,Willean Lepo,Tackle,,,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
38.0,Matheusinho,Vitória,0.14,,Off Target,17,Right Foot,,Janderson,Pass (Live),Janderson,Take-On,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
44.0,Janderson,Vitória,0.02,,Off Target,33,Right Foot,,Alerrandro,Pass (Live),Dudu,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,1
49.0,Pablo Vegetti,Vasco da Gama,0.02,0.02,Saved,17,Head,,Lucas Piton,Pass (Live),Léo Pelé,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,ET,1
48.0,Matheusinho,Vitória,0.01,,Off Target,28,Left Foot,,Matheusinho,Pass (Live),Janderson,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
50.0,Maicon,Vasco da Gama,0.18,0.51,Goal,6,Head,,Dimitri Payet,Pass (Dead),Dimitri Payet,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
55.0,David,Vasco da Gama,0.02,,Blocked,24,Right Foot,,Dimitri Payet,Pass (Live),Dimitri Payet,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
56.0,Pablo Vegetti,Vasco da Gama,0.55,0.62,Goal,5,Right Foot,Volley,Dimitri Payet,Pass (Live),Juan Sforza,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
63.0,Patric Calmon PK,Vitória,0.03,0.03,Saved,18,Right Foot,,Iury de Castilho,Pass (Live),Dudu,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
70.0,Juan Sforza,Vasco da Gama,0.05,0.13,Saved,27,Left Foot,Free kick,David,Fouled,Adson,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
70.0,Adson,Vasco da Gama,0.12,0.10,Saved,12,Left Foot,,Juan Sforza,Shot,,,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
73.0,Iury de Castilho,Vitória,0.33,,Woodwork,3,Right Foot,Volley,José Hugo,Pass (Live),Patric Calmon PK,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
74.0,David,Vasco da Gama,0.18,0.07,Saved,14,Right Foot,,David,Take-On,Adson,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
76.0,Patric Calmon PK,Vitória,0.02,,Blocked,19,Right Foot,,Dudu,Pass (Live),Iury de Castilho,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
77.0,Pablo Galdames Millán,Vasco da Gama,0.02,0.06,Saved,32,Right Foot,,David,Pass (Live),Pablo Vegetti,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
83.0,David,Vasco da Gama,0.10,,Off Target,8,Head,,Bruno Praxedes,Pass (Dead),Lucas Piton,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
86.0,Adson,Vasco da Gama,0.02,,Blocked,34,Left Foot,,Paulo Henrique,Pass (Live),Paulo Henrique,Tackle,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
87.0,Luiz Adriano,Vitória,0.09,0.04,Saved,9,Head,,Jean Mota,Pass (Live),Zeca,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
89.0,Jean Mota,Vitória,0.04,0.07,Saved,15,Left Foot,,José Hugo,Pass (Live),José Hugo,Take-On,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
89.0,Iury de Castilho,Vitória,0.82,0.96,Goal,5,Right Foot,,Jean Mota,Shot,,,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,RT,2
99.0,David,Vasco da Gama,0.11,,Blocked,18,Left Foot,,Bruno Praxedes,Pass (Live),José Luis Rodríguez Bebanz,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,ET,2
100.0,Dudu,Vitória,0.09,,Blocked,21,Left Foot,,Zeca,Pass (Live),José Hugo,Pass (Live),Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,ET,2
100.0,Zeca,Vitória,0.02,0.13,Saved,19,Right Foot,Volley,Zeca,Tackle,,,Vasco-da-Gama-Vitoria-May-12-2024-Serie-A,ET,2
2.0,Alisson,São Paulo,0.02,0.24,Saved,28,Right Foot,,Damián Bobadilla,Pass (Live),Igor Vinícius de Souza,Pass (Dead),Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
13.0,Alexsander,Fluminense,0.04,,Blocked,16,Right Foot,,Alexsander,Take-On,Keno,Pass (Live),Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
15.0,Rodrigo Nestor,São Paulo,0.05,0.21,Saved,21,Left Foot,,Luciano,Pass (Live),Igor Vinícius de Souza,Pass (Live),Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
16.0,Damián Bobadilla,São Paulo,0.04,,Off Target,17,Right Foot,,Rodrigo Nestor,Shot,,,Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
18.0,Keno,Fluminense,0.03,,Off Target,31,Right Foot,,,,,,Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
19.0,Rodrigo Nestor,São Paulo,0.14,0.57,Saved,20,Left Foot,,,,,,Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
19.0,Juan Santos,São Paulo,0.50,0.37,Saved,8,Head,,Rodrigo Nestor,Shot,,,Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
22.0,Juan Santos,São Paulo,0.04,,Off Target,16,Head,,Damián Bobadilla,Pass (Live),Alisson,Pass (Live),Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
28.0,Alan Franco,São Paulo,0.11,,Off Target,12,Head,,Igor Vinícius de Souza,Pass (Dead),Luciano,Fouled,Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
28.0,Keno,Fluminense,0.29,0.29,Saved,14,Right Foot,,Kauã Elias,Pass (Live),Alexsander,Pass (Live),Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
32.0,Damián Bobadilla,São Paulo,0.12,0.61,Goal,14,Right Foot,,,,,,Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
38.0,André Silva,São Paulo,0.05,,Blocked,21,Left Foot,,Luciano,Pass (Live),André Silva,Pass (Live),Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
38.0,Luciano,São Paulo,0.17,,Off Target,12,Left Foot,Volley,Rodrigo Nestor,Pass (Live),André Silva,Shot,Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,1
46.0,Damián Bobadilla,São Paulo,0.07,,Blocked,19,Right Foot,,André Silva,Pass (Live),Patryck,Pass (Live),Sao-Paulo-Fluminense-May-13-2024-Serie-A,RT,2
